id,campaign,audience,timestamp,interaction_type,interaction_key,interaction_value
234,1,868,2017-04-07 05:54:45,browse,duration,3
235,1,868,2017-04-07 06:02:45,browse,product_id,160410725471
235,1,868,2017-04-07 06:10:45,browse,duration,2
236,7,244,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page3
236,7,244,2017-04-05 12:20:43,clickthrough,referral,www.google.com
237,4,524,2017-04-16 13:28:00,clickthrough,url,www.ourwebsite.com/page2
237,4,524,2017-04-16 13:34:00,clickthrough,referral,www.google.com
238,4,524,2017-04-16 13:36:00,browse,product_id,176925017473
238,4,524,2017-04-16 13:40:00,browse,duration,2
239,4,524,2017-04-16 13:47:00,browse,product_id,172916175812
239,4,524,2017-04-16 13:49:00,browse,duration,2
240,4,524,2017-04-16 13:49:00,browse,product_id,186880256583
240,4,524,2017-04-16 13:57:00,browse,duration,7
241,4,524,2017-04-16 14:04:00,browse,product_id,127912011186
241,4,524,2017-04-16 14:07:00,browse,duration,7
242,4,524,2017-04-16 14:10:00,browse,product_id,160410725471
242,4,524,2017-04-16 14:11:00,browse,duration,7
243,4,524,2017-04-16 14:20:00,browse,product_id,189648453939
243,4,524,2017-04-16 14:24:00,browse,duration,6
244,4,524,2017-04-16 14:24:00,add,product_id,176925017473
245,4,524,2017-04-16 14:27:00,checkout,sample_key,successful!
245,6,599,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page2
245,6,599,2017-04-02 00:51:58,clickthrough,referral,www.google.com
246,9,179,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page2
246,9,179,2017-04-08 01:26:05,clickthrough,referral,www.google.com
247,9,179,2017-04-08 01:35:05,browse,product_id,148979734999
247,9,179,2017-04-08 01:37:05,browse,duration,7
248,9,179,2017-04-08 01:47:05,browse,product_id,115153344249
248,9,179,2017-04-08 01:49:05,browse,duration,5
249,9,179,2017-04-08 01:50:05,browse,product_id,186880256583
249,9,179,2017-04-08 01:53:05,browse,duration,4
250,9,179,2017-04-08 01:53:05,browse,product_id,141606253740
250,9,179,2017-04-08 01:58:05,browse,duration,8
251,9,179,2017-04-08 02:06:05,browse,product_id,108764708187
251,9,179,2017-04-08 02:09:05,browse,duration,3
252,9,179,2017-04-08 02:19:05,browse,product_id,160410725471
252,9,179,2017-04-08 02:25:05,browse,duration,5
253,9,179,2017-04-08 02:26:05,add,product_id,148979734999
254,9,179,2017-04-08 02:29:05,checkout,sample_key,successful!
254,5,87,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page3
254,5,87,2017-04-03 18:16:23,clickthrough,referral,www.otherwebsite.com
255,5,87,2017-04-03 18:23:23,browse,product_id,172916175812
255,5,87,2017-04-03 18:30:23,browse,duration,6
256,5,87,2017-04-03 18:40:23,browse,product_id,195722202378
256,5,87,2017-04-03 18:45:23,browse,duration,10
257,5,87,2017-04-03 18:55:23,browse,product_id,167784852301
257,5,87,2017-04-03 19:01:23,browse,duration,3
258,5,87,2017-04-03 19:10:23,browse,product_id,118675935929
258,5,87,2017-04-03 19:19:23,browse,duration,8
259,5,87,2017-04-03 19:23:23,browse,product_id,160410725471
259,5,87,2017-04-03 19:30:23,browse,duration,5
260,3,633,2017-04-02 13:00:47,clickthrough,url,www.ourwebsite.com/page3
260,3,633,2017-04-02 13:10:47,clickthrough,referral,www.google.com
261,10,786,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page1
261,10,786,2017-04-15 15:19:28,clickthrough,referral,www.referralwebsite.com
262,10,786,2017-04-15 15:21:28,browse,product_id,132304402752
262,10,786,2017-04-15 15:21:28,browse,duration,10
263,10,786,2017-04-15 15:30:28,browse,product_id,132304402752
263,10,786,2017-04-15 15:32:28,browse,duration,6
264,10,786,2017-04-15 15:39:28,browse,product_id,182893602000
264,10,786,2017-04-15 15:47:28,browse,duration,10
265,10,786,2017-04-15 15:56:28,browse,product_id,148979734999
265,10,786,2017-04-15 15:58:28,browse,duration,8
266,10,786,2017-04-15 16:02:28,add,product_id,132304402752
267,10,786,2017-04-15 16:04:28,add,product_id,132304402752
268,10,786,2017-04-15 16:04:28,add,product_id,182893602000
269,10,786,2017-04-15 16:06:28,add,product_id,148979734999
270,10,786,2017-04-15 16:07:28,checkout,sample_key,successful!
270,9,791,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page2
270,9,791,2017-04-08 01:32:05,clickthrough,referral,www.otherwebsite.com
271,9,791,2017-04-08 01:36:05,browse,product_id,118229850449
271,9,791,2017-04-08 01:42:05,browse,duration,6
272,9,791,2017-04-08 01:50:05,browse,product_id,106455227436
272,9,791,2017-04-08 01:55:05,browse,duration,6
273,9,791,2017-04-08 01:58:05,browse,product_id,118229850449
273,9,791,2017-04-08 02:07:05,browse,duration,5
274,1,97,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page1
274,1,97,2017-04-07 04:07:45,clickthrough,referral,www.referralwebsite.com
275,1,97,2017-04-07 04:09:45,browse,product_id,167784852301
275,1,97,2017-04-07 04:17:45,browse,duration,10
276,1,97,2017-04-07 04:22:45,browse,product_id,167958516470
276,1,97,2017-04-07 04:22:45,browse,duration,8
277,1,97,2017-04-07 04:26:45,browse,product_id,132362551004
277,1,97,2017-04-07 04:29:45,browse,duration,4
278,1,97,2017-04-07 04:33:45,browse,product_id,131841112651
278,1,97,2017-04-07 04:39:45,browse,duration,5
279,1,97,2017-04-07 04:43:45,browse,product_id,134937796642
279,1,97,2017-04-07 04:47:45,browse,duration,10
280,1,97,2017-04-07 04:51:45,browse,product_id,188313615578
280,1,97,2017-04-07 05:01:45,browse,duration,7
281,1,97,2017-04-07 05:10:45,browse,product_id,172916175812
281,1,97,2017-04-07 05:15:45,browse,duration,6
282,1,97,2017-04-07 05:20:45,browse,product_id,193519225127
282,1,97,2017-04-07 05:22:45,browse,duration,5
283,7,45,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page1
283,7,45,2017-04-05 12:27:43,clickthrough,referral,www.otherwebsite.com
284,7,45,2017-04-05 12:36:43,browse,product_id,187071644897
284,7,45,2017-04-05 12:39:43,browse,duration,8
285,7,45,2017-04-05 12:47:43,browse,product_id,167958516470
285,7,45,2017-04-05 12:51:43,browse,duration,9
286,7,45,2017-04-05 12:56:43,browse,product_id,186880256583
286,7,45,2017-04-05 12:57:43,browse,duration,6
287,7,45,2017-04-05 13:07:43,browse,product_id,186880256583
287,7,45,2017-04-05 13:14:43,browse,duration,6
288,7,45,2017-04-05 13:18:43,browse,product_id,101591922267
288,7,45,2017-04-05 13:19:43,browse,duration,6
289,7,45,2017-04-05 13:25:43,add,product_id,187071644897
290,7,45,2017-04-05 13:34:43,add,product_id,167958516470
291,7,45,2017-04-05 13:40:43,add,product_id,186880256583
292,7,45,2017-04-05 13:42:43,abandon,cart_contents,187071644897;167958516470;186880256583
292,8,703,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page1
292,8,703,2017-04-02 07:02:24,clickthrough,referral,www.google.com
293,9,336,2017-04-08 01:24:05,clickthrough,url,www.ourwebsite.com/page1
293,9,336,2017-04-08 01:27:05,clickthrough,referral,www.otherwebsite.com
294,9,336,2017-04-08 01:32:05,browse,product_id,167784852301
294,9,336,2017-04-08 01:32:05,browse,duration,9
295,9,336,2017-04-08 01:41:05,browse,product_id,141606253740
295,9,336,2017-04-08 01:49:05,browse,duration,7
296,9,336,2017-04-08 01:52:05,browse,product_id,121259905065
296,9,336,2017-04-08 01:53:05,browse,duration,3
297,9,336,2017-04-08 02:03:05,browse,product_id,186880256583
297,9,336,2017-04-08 02:07:05,browse,duration,3
298,9,336,2017-04-08 02:15:05,browse,product_id,132304402752
298,9,336,2017-04-08 02:19:05,browse,duration,5
299,9,336,2017-04-08 02:29:05,browse,product_id,141781173051
299,9,336,2017-04-08 02:34:05,browse,duration,6
300,6,657,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page1
300,6,657,2017-04-02 00:44:58,clickthrough,referral,www.referralwebsite.com
301,6,657,2017-04-02 00:52:58,browse,product_id,141628768843
301,6,657,2017-04-02 00:52:58,browse,duration,4
302,6,657,2017-04-02 01:00:58,browse,product_id,141781173051
302,6,657,2017-04-02 01:01:58,browse,duration,6
303,6,657,2017-04-02 01:03:58,browse,product_id,160410725471
303,6,657,2017-04-02 01:06:58,browse,duration,10
304,6,657,2017-04-02 01:15:58,browse,product_id,186880256583
304,6,657,2017-04-02 01:25:58,browse,duration,2
305,6,657,2017-04-02 01:26:58,browse,product_id,118229850449
305,6,657,2017-04-02 01:26:58,browse,duration,6
306,6,657,2017-04-02 01:30:58,browse,product_id,101591922267
306,6,657,2017-04-02 01:34:58,browse,duration,10
307,6,657,2017-04-02 01:43:58,browse,product_id,109343951269
307,6,657,2017-04-02 01:46:58,browse,duration,10
308,6,657,2017-04-02 01:52:58,browse,product_id,118229850449
308,6,657,2017-04-02 02:02:58,browse,duration,8
309,6,334,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page3
309,6,334,2017-04-02 00:43:58,clickthrough,referral,www.google.com
310,6,334,2017-04-02 00:53:58,browse,product_id,144951251826
310,6,334,2017-04-02 00:57:58,browse,duration,2
311,6,334,2017-04-02 00:59:58,browse,product_id,184636131970
311,6,334,2017-04-02 01:02:58,browse,duration,6
312,6,334,2017-04-02 01:08:58,browse,product_id,141606253740
312,6,334,2017-04-02 01:16:58,browse,duration,6
313,6,334,2017-04-02 01:18:58,browse,product_id,172591859143
313,6,334,2017-04-02 01:22:58,browse,duration,8
314,6,334,2017-04-02 01:28:58,add,product_id,144951251826
315,6,334,2017-04-02 01:30:58,add,product_id,184636131970
316,6,334,2017-04-02 01:32:58,add,product_id,141606253740
317,6,334,2017-04-02 01:32:58,add,product_id,172591859143
318,6,334,2017-04-02 01:35:58,checkout,sample_key,successful!
318,7,546,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page3
318,7,546,2017-04-05 12:22:43,clickthrough,referral,www.referralwebsite.com
319,7,546,2017-04-05 12:27:43,browse,product_id,187071644897
319,7,546,2017-04-05 12:37:43,browse,duration,5
320,7,546,2017-04-05 12:37:43,browse,product_id,101591922267
320,7,546,2017-04-05 12:40:43,browse,duration,2
321,7,546,2017-04-05 12:42:43,browse,product_id,167784852301
321,7,546,2017-04-05 12:45:43,browse,duration,7
322,7,546,2017-04-05 12:55:43,browse,product_id,167784852301
322,7,546,2017-04-05 12:58:43,browse,duration,7
323,7,546,2017-04-05 13:05:43,browse,product_id,115153344249
323,7,546,2017-04-05 13:07:43,browse,duration,5
324,7,546,2017-04-05 13:07:43,browse,product_id,118675935929
324,7,546,2017-04-05 13:07:43,browse,duration,7
325,7,546,2017-04-05 13:11:43,browse,product_id,186880256583
325,7,546,2017-04-05 13:16:43,browse,duration,6
326,7,546,2017-04-05 13:18:43,add,product_id,187071644897
327,7,546,2017-04-05 13:21:43,add,product_id,101591922267
328,7,546,2017-04-05 13:28:43,add,product_id,167784852301
329,7,546,2017-04-05 13:36:43,add,product_id,167784852301
330,7,546,2017-04-05 13:45:43,add,product_id,115153344249
331,7,546,2017-04-05 13:46:43,add,product_id,118675935929
332,7,546,2017-04-05 13:47:43,add,product_id,186880256583
333,7,546,2017-04-05 13:55:43,abandon,cart_contents,187071644897;101591922267;167784852301;167784852301;115153344249;118675935929;186880256583
333,10,484,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page2
333,10,484,2017-04-15 15:15:28,clickthrough,referral,www.otherwebsite.com
334,8,588,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page1
334,8,588,2017-04-02 07:02:24,clickthrough,referral,www.otherwebsite.com
335,10,614,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page1
335,10,614,2017-04-15 15:13:28,clickthrough,referral,www.otherwebsite.com
336,10,614,2017-04-15 15:15:28,browse,product_id,118229850449
336,10,614,2017-04-15 15:23:28,browse,duration,10
337,10,614,2017-04-15 15:31:28,browse,product_id,160410725471
337,10,614,2017-04-15 15:36:28,browse,duration,10
338,10,614,2017-04-15 15:41:28,browse,product_id,164451986229
338,10,614,2017-04-15 15:50:28,browse,duration,3
339,10,614,2017-04-15 15:59:28,browse,product_id,115153344249
339,10,614,2017-04-15 16:06:28,browse,duration,9
340,10,614,2017-04-15 16:12:28,add,product_id,118229850449
341,10,614,2017-04-15 16:18:28,add,product_id,160410725471
342,10,614,2017-04-15 16:18:28,abandon,cart_contents,118229850449;160410725471
342,7,268,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page3
342,7,268,2017-04-05 12:22:43,clickthrough,referral,www.otherwebsite.com
343,7,268,2017-04-05 12:22:43,browse,product_id,108764708187
343,7,268,2017-04-05 12:25:43,browse,duration,4
344,7,268,2017-04-05 12:31:43,browse,product_id,172916175812
344,7,268,2017-04-05 12:34:43,browse,duration,8
345,7,268,2017-04-05 12:37:43,browse,product_id,104553406468
345,7,268,2017-04-05 12:46:43,browse,duration,2
346,7,268,2017-04-05 12:48:43,browse,product_id,160410725471
346,7,268,2017-04-05 12:58:43,browse,duration,7
347,7,268,2017-04-05 13:02:43,browse,product_id,182893602000
347,7,268,2017-04-05 13:04:43,browse,duration,7
348,7,268,2017-04-05 13:08:43,browse,product_id,160410725471
348,7,268,2017-04-05 13:09:43,browse,duration,5
349,7,268,2017-04-05 13:16:43,browse,product_id,184636131970
349,7,268,2017-04-05 13:25:43,browse,duration,6
350,7,268,2017-04-05 13:33:43,browse,product_id,118675935929
350,7,268,2017-04-05 13:40:43,browse,duration,10
351,7,268,2017-04-05 13:45:43,browse,product_id,101591922267
351,7,268,2017-04-05 13:49:43,browse,duration,8
352,7,268,2017-04-05 13:56:43,browse,product_id,115899657430
352,7,268,2017-04-05 14:05:43,browse,duration,8
353,4,863,2017-04-16 13:28:00,clickthrough,url,www.ourwebsite.com/page2
353,4,863,2017-04-16 13:29:00,clickthrough,referral,www.google.com
354,4,863,2017-04-16 13:32:00,browse,product_id,189648453939
354,4,863,2017-04-16 13:42:00,browse,duration,6
355,4,863,2017-04-16 13:46:00,browse,product_id,167784852301
355,4,863,2017-04-16 13:52:00,browse,duration,8
356,4,863,2017-04-16 13:59:00,browse,product_id,106455227436
356,4,863,2017-04-16 14:09:00,browse,duration,8
357,4,863,2017-04-16 14:13:00,browse,product_id,101591922267
357,4,863,2017-04-16 14:20:00,browse,duration,3
358,4,863,2017-04-16 14:23:00,browse,product_id,187282230672
358,4,863,2017-04-16 14:29:00,browse,duration,9
359,4,863,2017-04-16 14:32:00,browse,product_id,141606253740
359,4,863,2017-04-16 14:37:00,browse,duration,10
360,4,863,2017-04-16 14:37:00,browse,product_id,182893602000
360,4,863,2017-04-16 14:42:00,browse,duration,2
361,4,863,2017-04-16 14:52:00,add,product_id,189648453939
362,4,863,2017-04-16 15:01:00,add,product_id,167784852301
363,4,863,2017-04-16 15:03:00,add,product_id,106455227436
364,4,863,2017-04-16 15:03:00,add,product_id,101591922267
365,4,863,2017-04-16 15:10:00,add,product_id,187282230672
366,4,863,2017-04-16 15:13:00,add,product_id,141606253740
367,4,863,2017-04-16 15:20:00,checkout,sample_key,successful!
367,10,50,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page3
367,10,50,2017-04-15 15:18:28,clickthrough,referral,www.referralwebsite.com
368,10,50,2017-04-15 15:18:28,browse,product_id,184636131970
368,10,50,2017-04-15 15:25:28,browse,duration,8
369,10,50,2017-04-15 15:26:28,browse,product_id,148979734999
369,10,50,2017-04-15 15:28:28,browse,duration,6
370,10,50,2017-04-15 15:31:28,browse,product_id,172916175812
370,10,50,2017-04-15 15:37:28,browse,duration,10
371,10,50,2017-04-15 15:43:28,browse,product_id,159929577929
371,10,50,2017-04-15 15:47:28,browse,duration,2
372,10,50,2017-04-15 15:47:28,browse,product_id,134937796642
372,10,50,2017-04-15 15:56:28,browse,duration,10
373,10,50,2017-04-15 16:02:28,browse,product_id,172916175812
373,10,50,2017-04-15 16:11:28,browse,duration,2
374,10,50,2017-04-15 16:21:28,browse,product_id,193519225127
374,10,50,2017-04-15 16:27:28,browse,duration,5
375,8,37,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page2
375,8,37,2017-04-02 06:58:24,clickthrough,referral,www.google.com
376,8,865,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page3
376,8,865,2017-04-02 06:55:24,clickthrough,referral,www.referralwebsite.com
377,8,865,2017-04-02 07:02:24,browse,product_id,184636131970
377,8,865,2017-04-02 07:03:24,browse,duration,3
378,8,865,2017-04-02 07:08:24,browse,product_id,160410725471
378,8,865,2017-04-02 07:08:24,browse,duration,3
379,8,865,2017-04-02 07:12:24,browse,product_id,184636131970
379,8,865,2017-04-02 07:15:24,browse,duration,3
380,8,865,2017-04-02 07:16:24,browse,product_id,115153344249
380,8,865,2017-04-02 07:25:24,browse,duration,6
381,2,18,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page3
381,2,18,2017-04-10 21:26:46,clickthrough,referral,www.otherwebsite.com
382,2,18,2017-04-10 21:36:46,browse,product_id,172916175812
382,2,18,2017-04-10 21:41:46,browse,duration,6
383,2,18,2017-04-10 21:46:46,browse,product_id,104553406468
383,2,18,2017-04-10 21:46:46,browse,duration,5
384,2,18,2017-04-10 21:48:46,browse,product_id,186880256583
384,2,18,2017-04-10 21:58:46,browse,duration,10
385,2,18,2017-04-10 22:03:46,browse,product_id,144951251826
385,2,18,2017-04-10 22:12:46,browse,duration,8
386,2,18,2017-04-10 22:22:46,browse,product_id,160410725471
386,2,18,2017-04-10 22:29:46,browse,duration,3
387,2,18,2017-04-10 22:29:46,browse,product_id,132304402752
387,2,18,2017-04-10 22:37:46,browse,duration,6
388,2,18,2017-04-10 22:37:46,browse,product_id,189648453939
388,2,18,2017-04-10 22:47:46,browse,duration,4
389,7,244,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page1
389,7,244,2017-04-05 12:23:43,clickthrough,referral,www.referralwebsite.com
390,7,244,2017-04-05 12:28:43,browse,product_id,120334390616
390,7,244,2017-04-05 12:32:43,browse,duration,2
391,7,244,2017-04-05 12:37:43,browse,product_id,186880256583
391,7,244,2017-04-05 12:39:43,browse,duration,8
392,7,244,2017-04-05 12:45:43,browse,product_id,131841112651
392,7,244,2017-04-05 12:47:43,browse,duration,8
393,7,244,2017-04-05 12:57:43,browse,product_id,167337524450
393,7,244,2017-04-05 13:05:43,browse,duration,6
394,7,244,2017-04-05 13:11:43,browse,product_id,120334390616
394,7,244,2017-04-05 13:13:43,browse,duration,3
395,7,244,2017-04-05 13:14:43,browse,product_id,115153344249
395,7,244,2017-04-05 13:16:43,browse,duration,3
396,6,161,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page3
396,6,161,2017-04-02 00:48:58,clickthrough,referral,www.otherwebsite.com
397,6,161,2017-04-02 00:56:58,browse,product_id,115153344249
397,6,161,2017-04-02 00:59:58,browse,duration,10
398,6,161,2017-04-02 01:03:58,browse,product_id,167784852301
398,6,161,2017-04-02 01:06:58,browse,duration,7
399,6,161,2017-04-02 01:09:58,browse,product_id,167784852301
399,6,161,2017-04-02 01:14:58,browse,duration,2
400,6,161,2017-04-02 01:23:58,add,product_id,115153344249
